1461012049.7,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012049.76,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012050.07,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012050.11,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012050.71,2048,ff:ff:ff:ff:ff:ff,e8:40:f2:ec:4a:68
1461012050.74,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012051.26,2054,ff:ff:ff:ff:ff:ff,00:11:85:fe:47:cf
1461012051.57,2054,ff:ff:ff:ff:ff:ff,e8:39:df:d8:e5:68
1461012051.57,2054,ff:ff:ff:ff:ff:ff,e8:39:df:d8:e5:68
1461012051.68,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012051.72,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012051.93,2048,ff:ff:ff:ff:ff:ff,38:60:77:2f:c4:10
1461012052.03,2054,ff:ff:ff:ff:ff:ff,e8:39:df:d8:e5:68
1461012052.34,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012052.45,2048,01:00:5e:7f:ff:fa,c8:f7:33:08:b6:d7
1461012052.76,2054,ff:ff:ff:ff:ff:ff,38:60:77:2f:f9:a7
1461012052.77,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012052.89,2054,ff:ff:ff:ff:ff:ff,e8:39:df:d8:e5:68
1461012053.14,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.14,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.14,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.15,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.15,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.45,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.46,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.46,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.46,2054,ff:ff:ff:ff:ff:ff,e8:40:f2:e2:2a:23
1461012053.61,2054,ff:ff:ff:ff:ff:ff,64:89:9a:47:c0:36
1461012053.62,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.63,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.63,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.64,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.74,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.76,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.77,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012053.87,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012053.91,2054,ff:ff:ff:ff:ff:ff,64:89:9a:47:c0:36
1461012053.92,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.92,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.92,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012053.93,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012054.04,2054,ff:ff:ff:ff:ff:ff,e8:39:df:d8:e5:68
1461012054.15,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012054.46,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012054.77,2048,ff:ff:ff:ff:ff:ff,64:89:9a:47:c0:36
1461012054.88,2048,ff:ff:ff:ff:ff:ff,fc:c2:de:51:e9:44
1461012054.98,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012054.99,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012055.0,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012055.01,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012055.01,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012055.22,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012055.22,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012055.53,2048,ff:ff:ff:ff:ff:ff,64:89:9a:47:c0:36
1461012055.64,2048,ff:ff:ff:ff:ff:ff,e4:40:e2:ba:9e:2f
1461012055.75,2048,ff:ff:ff:ff:ff:ff,e8:40:f2:ec:4a:68
1461012056.06,2048,ff:ff:ff:ff:ff:ff,f8:d0:bd:0e:30:c5
1461012056.97,2048,ff:ff:ff:ff:ff:ff,38:60:77:2f:c4:10
1461012057.18,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012057.29,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012057.41,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012057.42,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012057.53,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012057.54,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012057.55,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012057.56,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012057.66,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012057.67,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012057.98,2048,ff:ff:ff:ff:ff:ff,f8:d0:bd:0e:30:c5
1461012058.19,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.2,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.21,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.25,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.26,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.27,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.28,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.29,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.29,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.4,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.41,2048,ff:ff:ff:ff:ff:ff,f4:f1:e1:99:b2:70
1461012058.42,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.43,2048,0c:8b:fd:c0:e6:03,00:1b:21:7f:6c:fd
1461012058.63,2054,ff:ff:ff:ff:ff:ff,e0:69:95:e4:c1:46
1461012058.65,2054,ff:ff:ff:ff:ff:ff,e0:69:95:e4:c1:46
1461012058.67,2048,ff:ff:ff:ff:ff:ff,e4:40:e2:ba:9e:2f
1461012058.77,2054,ff:ff:ff:ff:ff:ff,00:1b:21:7f:6c:fd
1461012058.78,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.88,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
1461012058.89,2048,00:1b:21:7f:6c:fd,0c:8b:fd:c0:e6:03
