1460739213.8,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739213.94,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739213.94,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739214.4,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739215.38,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739216.91,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739218.99,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.21,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739219.43,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.43,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.53,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739219.63,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.64,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739219.64,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.64,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739219.64,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739219.65,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739220.96,2054,ff:ff:ff:ff:ff:ff,28:27:bf:e0:c7:f8
1460739222.38,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739223.88,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739224.09,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739224.7,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739224.71,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739224.74,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739224.85,2048,ff:ff:ff:ff:ff:ff,0c:8b:fd:c0:e6:03
1460739224.86,34525,33:33:00:01:00:03,0c:8b:fd:c0:e6:03
1460739224.87,2048,01:00:5e:00:00:fc,0c:8b:fd:c0:e6:03
1460739225.28,34525,33:33:00:01:00:03,0c:8b:fd:c0:e6:03
1460739225.29,2048,01:00:5e:00:00:fc,0c:8b:fd:c0:e6:03
1460739225.6,2048,ff:ff:ff:ff:ff:ff,0c:8b:fd:c0:e6:03
1460739225.71,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739225.72,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739225.73,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739226.34,2048,ff:ff:ff:ff:ff:ff,0c:8b:fd:c0:e6:03
1460739228.45,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739229.26,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739229.47,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739229.58,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739229.8,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739233.61,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739233.62,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739233.73,2054,ff:ff:ff:ff:ff:ff,a4:51:6f:00:5c:a8
1460739233.85,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739233.86,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739233.87,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739234.07,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739234.28,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739237.7,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739237.75,2048,ac:f2:c5:bd:b8:28,0c:8b:fd:c0:e6:03
1460739237.87,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
1460739237.88,2048,0c:8b:fd:c0:e6:03,ac:f2:c5:bd:b8:28
